qa_id,question_asker_intent_understanding,question_body_critical,question_conversational,question_expect_short_answer,question_fact_seeking,question_has_commonly_accepted_answer,question_interestingness_others,question_interestingness_self,question_multi_intent,question_not_really_a_question,question_opinion_seeking,question_type_choice,question_type_compare,question_type_consequence,question_type_definition,question_type_entity,question_type_instructions,question_type_procedure,question_type_reason_explanation,question_type_spelling,question_well_written,answer_helpful,answer_level_of_information,answer_plausible,answer_relevance,answer_satisfaction,answer_type_instructions,answer_type_procedure,answer_type_reason_explanation,answer_well_written
2487,0.9154325000000001,0.55232793,0.110167876,0.27479193,0.75799644,0.41510959999999997,0.72745454,0.73478585,0.7004708000000001,0.0036364721999999996,0.36724174,0.13505185,0.030879496,0.013112655,0.16432802,0.04447532,0.060092796,0.13298617,0.73806447,0.0028118987,0.88115406,0.9365049000000001,0.7174909,0.95646167,0.9720061,0.82800114,0.022725072000000002,0.041563626,0.88633716,0.94386524
2493,0.8170972,0.41311333,0.0051404475,0.6861775,0.775151,0.91716427,0.5976691,0.42236814,0.08747654,0.008582365,0.3687998,0.0437867,0.004640310999999999,0.0041236533,0.006010708000000001,0.0065609915,0.74669147,0.15478517,0.6080626,0.0011394265,0.6473634,0.93557984,0.62600636,0.9525007,0.9661791,0.85854673,0.6834915,0.08861074,0.40445372,0.87816924
2534,0.8858384,0.4723059,0.0036540125,0.65975875,0.82060456,0.9066506,0.61878276,0.45966840000000003,0.14748631,0.005676547,0.35518244,0.021818012,0.0030834912,0.0035138233000000002,0.0041016997,0.004463889600000001,0.886165,0.207353,0.4307776,0.00084707484,0.72069764,0.9545565999999999,0.6694514,0.9661004999999999,0.97614497,0.90501887,0.6958977,0.16020443,0.6071626999999999,0.9181693000000001
2569,0.96411586,0.8138877,0.039033856,0.7188121999999999,0.76732045,0.5628348000000001,0.7124689000000001,0.7325189999999999,0.032395996,0.0038194546999999997,0.57005775,0.021210307,0.009196539,0.005778676,0.0050960938,0.05489389,0.6820184,0.17600028,0.033881165,0.0016532745,0.9204857,0.9589302,0.7162985,0.9729216999999999,0.97629845,0.91426927,0.8034091,0.27635187,0.39300704,0.9211497
2573,0.90616804,0.7502964,0.016948242,0.76118416,0.9031078000000001,0.8697662,0.5371912,0.57258457,0.38466690000000003,0.001574371,0.20324048,0.8408101,0.0070546805,0.010670602,0.007428925,0.11772544,0.121796876,0.07006336,0.40008193,0.0013006297,0.8923681,0.9492814,0.679321,0.9619363000000001,0.97766554,0.90576077,0.81974435,0.1364435,0.31111488,0.8874671000000001
2580,0.9226988000000002,0.5746415,0.029617757999999998,0.5676753999999999,0.9269199,0.81446284,0.60334736,0.53824073,0.7276511999999999,0.00427605,0.11897036400000001,0.44894233,0.055929205999999995,0.014981083999999999,0.32237312,0.11647588,0.0659193,0.08379704,0.63654125,0.004694583,0.90502894,0.94282305,0.6444204000000001,0.96079195,0.9740719000000001,0.8631654000000001,0.35083306,0.14107727,0.76087326,0.9324904
2592,0.93274474,0.674074,0.17173386,0.65754646,0.5821672,0.45111054,0.6355834,0.65442866,0.3301192,0.0033805684999999998,0.7411405,0.54697096,0.13839938,0.027452365,0.014571043999999998,0.20212957,0.047505766,0.06576805599999999,0.35685745,0.0037791546999999997,0.8934924999999999,0.9558164000000001,0.6780731,0.96960235,0.9724504,0.88399595,0.550191,0.12888296,0.59910053,0.92803514
2607,0.79751307,0.38047990000000004,0.009821491,0.6076732,0.88790363,0.8838367,0.5682398,0.42375693,0.5253988,0.0047648977,0.19053638,0.382302,0.016511947,0.005000576,0.046247385,0.021500621,0.31943458,0.109658115,0.6965854,0.0018880834,0.7209747,0.94168264,0.69333947,0.96563965,0.97571427,0.87477547,0.22105233,0.10825263,0.85300213,0.93423694
2621,0.8207008,0.41559480000000004,0.008649659,0.6286016,0.7963606,0.84907097,0.5828073,0.46389028,0.19704512,0.005602596,0.34729496,0.021086346000000002,0.008574145,0.004832954,0.0088245375,0.007715382,0.5737651999999999,0.17391652,0.83312964,0.00082499685,0.7269316,0.9409228999999999,0.62339896,0.9561071,0.96896714,0.8637777,0.63518155,0.11727296,0.46312362,0.88918924
2655,0.95111525,0.6452123000000001,0.016802292,0.9182101999999999,0.96546626,0.8467800999999999,0.61706483,0.6409156,0.14581954,0.005991449,0.06404871,0.10080463,0.023388733999999998,0.0059678935999999995,0.783137,0.06294042,0.031157726,0.043452162,0.2999772,0.004578754,0.8694224,0.9190621999999999,0.5733033000000001,0.9560955,0.9487165999999999,0.7898228,0.07553298,0.058800735,0.72894603,0.9385143
2666,0.7662690999999999,0.36628976,0.0044722003000000005,0.58612025,0.8953902,0.91308475,0.5643706000000001,0.380958,0.11242041,0.0051493165,0.19608085,0.035071574,0.00932633,0.0033274468,0.011952468,0.009035428,0.4980844,0.20226423,0.73252666,0.00080712355,0.6574578000000001,0.9591091999999999,0.66759044,0.96921766,0.98402774,0.9131889000000001,0.66855127,0.20500998,0.5578085,0.93626356
2669,0.8832849,0.55337095,0.014410605,0.764392,0.8904209999999999,0.8135623000000001,0.58283275,0.5699091,0.018999947,0.009460849,0.25703624,0.025365528,0.01036189,0.0043034297,0.032482695,0.038490247000000005,0.3109686,0.0941909,0.5381933000000001,0.0030090384999999996,0.69202024,0.9539293,0.6676865,0.9621665999999999,0.97737974,0.9125124,0.86584234,0.13732135,0.24162169,0.87512326
2670,0.9425382999999999,0.8689943000000001,0.0028423355,0.81285834,0.904861,0.9284620000000001,0.6554443,0.52815896,0.07876897599999999,0.0015026189000000001,0.18785948,0.017527014,0.0011441611,0.0023704264000000003,0.0034474223,0.004405909,0.8261258,0.20895723,0.108111426,0.00059273763,0.91104794,0.96485114,0.6967525,0.9687618,0.98212767,0.9155336,0.8161732,0.1690848,0.5103444,0.90853274
2676,0.8920374,0.6169758000000001,0.0053820326,0.85145295,0.8959123999999999,0.9218188,0.666966,0.48634365,0.17651913,0.0031597928999999997,0.21977206,0.8768024,0.0036297335999999998,0.010716113000000001,0.007015471999999999,0.014969415,0.46146809999999994,0.10237434,0.17081068,0.0012452678,0.7831665,0.9352473,0.6126398000000001,0.96498525,0.96238095,0.8567834999999999,0.37290472,0.10182430599999999,0.5016532,0.93799776
2691,0.8881981,0.65135026,0.03248721,0.6022666999999999,0.91091967,0.82989395,0.6936774,0.6307458,0.5972083,0.0032727038,0.20315267,0.22205855,0.008470224,0.013548015,0.033953536,0.033329103,0.119386315,0.143703,0.89187926,0.0014202873,0.87396646,0.9372917,0.63271147,0.9689677999999999,0.9736511,0.8565546,0.05141071,0.047607943,0.9128552,0.93447894
2748,0.93202925,0.6496447,0.0025648165,0.7611781999999999,0.8687436,0.89602727,0.6304857,0.5356232,0.04262696,0.0039585065,0.30835158,0.013362073,0.0013439857999999999,0.0018400099,0.0026972470000000003,0.0056882203000000004,0.9229726999999999,0.172032,0.08517774,0.000626667,0.7773021999999999,0.9398791999999999,0.6163086999999999,0.96485114,0.96270466,0.87045896,0.57937855,0.12286194,0.5818125,0.9277806999999999
2763,0.87630486,0.50846267,0.003461456,0.6901182,0.7928656,0.9131016,0.61219573,0.43626532,0.064655274,0.0061195786,0.38893816,0.02468484,0.0027554976,0.0022393528,0.0025787044,0.006590741999999999,0.9278476999999999,0.2013009,0.104868926,0.0008545703,0.69598436,0.95513326,0.7076906,0.97027075,0.98384273,0.9097179,0.69393855,0.17499644,0.705437,0.92003536
2774,0.84072155,0.46653152,0.0035858167999999998,0.6645732,0.7557456,0.92529666,0.6281151,0.37201905,0.12388747,0.006487495,0.42843324,0.026168173,0.0028771588,0.002213951,0.0030268044,0.0044236905,0.8950326999999999,0.20339952,0.3390229,0.00067314174,0.6841144,0.9577269,0.7010685000000001,0.9678744,0.9841127000000001,0.9152686,0.8252491,0.22510073,0.38332936,0.91694087
2789,0.89420015,0.52210647,0.006100024599999999,0.6683988000000001,0.7965828,0.86894506,0.6344951999999999,0.48595965,0.090973385,0.005746946,0.40048382,0.037364654,0.0038119128000000005,0.0038689590000000004,0.00411253,0.014069738,0.8652628000000001,0.19971672,0.14688125,0.0009568644,0.76517564,0.9652259,0.7038949999999999,0.9736475,0.9781254999999999,0.90494406,0.5547739,0.15413912,0.7830129,0.9324674000000001
2793,0.8992995,0.6160775,0.009800372,0.7243633,0.7976247,0.82475865,0.63602775,0.51333094,0.1900012,0.0031490733,0.45909643,0.5957995,0.005508728,0.004475787,0.0067591337,0.020516185,0.704361,0.19774979999999998,0.13501069,0.0010041839,0.7876743,0.95652103,0.6815883,0.9712129,0.9748359000000001,0.8989834999999999,0.48205936,0.12590548,0.793167,0.9269788
2795,0.82575524,0.4060382,0.0044588214,0.66629076,0.78505987,0.91325986,0.5736607,0.363797,0.13371703,0.00845622,0.33764333,0.049090117,0.004382335,0.0032407715999999997,0.006320360600000001,0.008602304,0.7584073,0.17353164,0.558817,0.0008982892999999999,0.6324044,0.9011554,0.58255506,0.9398161,0.952617,0.82065266,0.4185811,0.09800135,0.49984145,0.8865671999999999
2797,0.9128053,0.7541701999999999,0.007160025600000001,0.7864233,0.8926120999999999,0.8901994000000001,0.6927446,0.56364876,0.26595813,0.0019073343,0.3093637,0.8283961,0.0035494652,0.012087368000000001,0.0041710264000000006,0.013774108,0.5135725999999999,0.13959172,0.17696343,0.0010626353,0.898589,0.9690504999999999,0.7428355,0.97750413,0.98101246,0.9298678,0.6032689999999999,0.21952036,0.81431055,0.9333596
2806,0.9030056999999999,0.80756855,0.0027013237,0.69140446,0.87162745,0.9218927,0.58250433,0.46217346,0.031077902999999997,0.003507691,0.19987938,0.012297883999999999,0.0013844392000000002,0.0014302853,0.0027280126,0.0089308405,0.90977556,0.20576860000000002,0.07665253,0.0006739519,0.8235884,0.95530665,0.6643939999999999,0.97095484,0.97404456,0.8931148999999999,0.7162948,0.19558418,0.5034699,0.9116235999999999
2844,0.8463884,0.29110357,0.016317435,0.41893113,0.8971464,0.8439396,0.61613363,0.48105958,0.85894233,0.0046328395,0.1552662,0.46785998,0.058337587999999996,0.019446397,0.062431455,0.051984504,0.27248386,0.2956292,0.68064487,0.0029401332000000002,0.7421703000000001,0.9554232,0.7120449000000001,0.9696353999999999,0.9811287000000001,0.91313404,0.7986794,0.24123363,0.45410159999999994,0.9143129999999999
2868,0.8594062,0.52753323,0.0026655255,0.7023878,0.8226478000000002,0.9321379000000001,0.5833337,0.39428747,0.07970973,0.0047948644,0.34567308,0.021806031,0.0024028108,0.0017931833,0.0021420585000000002,0.0046511544,0.9281924000000001,0.19472364,0.13730152,0.00067006564,0.67705566,0.93682665,0.6482661999999999,0.95554453,0.9784202,0.8814056999999998,0.8373786,0.13460204,0.15131883,0.8757531
2895,0.873397,0.5522552,0.01456756,0.38623759999999996,0.94827056,0.8380062,0.60638624,0.5416605,0.8742536,0.0044816104,0.10056476,0.18170184,0.20329459,0.025881615,0.13060813,0.028374951000000002,0.1294882,0.26401803,0.90398467,0.002487566,0.8602996999999999,0.9456376,0.71501535,0.96984476,0.9718443999999999,0.88323164,0.189378,0.15114370000000002,0.9049796999999998,0.92772096
2912,0.75420666,0.36082596,0.0037273213,0.5912675999999999,0.8486098,0.9144426,0.5496726,0.3553409,0.20630774,0.0074259257,0.19710985,0.07017898,0.009863157,0.0043077306,0.014034836,0.014316633,0.551759,0.23718105,0.7335761,0.0012480244,0.68347967,0.950728,0.64937085,0.96645033,0.9787562,0.897214,0.81762856,0.17363648,0.28139840000000005,0.9143479
2922,0.87023586,0.55170465,0.0029965091999999997,0.7148981,0.78672945,0.9246598,0.6115869,0.39880282,0.05744952,0.00640053,0.40257729999999997,0.01862218,0.0021015883,0.0020507856,0.0028347569,0.0034244235,0.9326941999999999,0.207405,0.14522757,0.0007875312599999999,0.70904166,0.959435,0.6809374,0.9676521,0.9791626,0.9060233,0.82089543,0.16316271,0.43170458,0.8954908000000001
2931,0.86936,0.45697093,0.0046668854,0.58607584,0.80210537,0.8640188,0.6288547,0.46599350000000006,0.24404402,0.0036044419,0.40162316,0.046885065999999996,0.006529331,0.003741323,0.00392949,0.013507455,0.83036995,0.25809282,0.39028493,0.0006167014,0.7425588000000001,0.88394433,0.5875442,0.9358835999999999,0.94175327,0.7823855,0.45730993,0.13510256,0.37274086,0.89742696
2968,0.904214,0.55053264,0.0045052185,0.78757125,0.8627779000000001,0.90811366,0.68812567,0.48884538,0.1829304,0.0035150389,0.37665403,0.6448558000000001,0.0027370565,0.0029078394,0.0057983524,0.010957065,0.83296514,0.19359878,0.08243679,0.0012102511000000001,0.7151856,0.9463347,0.65769666,0.95771956,0.9629802,0.86411947,0.7657428000000001,0.0911388,0.20380782,0.87365615
3034,0.9609429,0.7884399999999999,0.05323899,0.8108271,0.8306415,0.82548904,0.7115191,0.7688696,0.26333165,0.0019293103,0.3181344,0.91309804,0.013805125,0.030490646,0.010789875,0.021298213,0.05308899,0.06508272,0.48341614,0.0018387729000000001,0.93469757,0.9386757,0.68391675,0.96299267,0.96545225,0.85305727,0.39322399999999996,0.13978988,0.7410298000000001,0.91791636
3062,0.84464365,0.42651135,0.0044483356,0.6366988,0.79130214,0.9156095999999999,0.59864986,0.44212657,0.3645095,0.0045683985,0.38810286,0.25590074,0.0060820924,0.0042320215000000005,0.007151426999999999,0.0066913767,0.6980152,0.16007009,0.60308844,0.0008795191000000001,0.68594974,0.95436937,0.6923173,0.96724564,0.98508286,0.9138583,0.8502164000000001,0.20636436,0.24789450000000002,0.91278934
3087,0.91186124,0.5879674,0.009479063000000001,0.5745722,0.79118973,0.7926321,0.65769863,0.5297693,0.5325479000000001,0.0026204474,0.45036748,0.36379670000000003,0.009417935,0.005400975,0.0073005069999999995,0.018632803,0.807014,0.30415529999999996,0.1962378,0.0011880735000000002,0.83184576,0.94705564,0.66807324,0.966408,0.96631527,0.86384624,0.5907091999999999,0.16057226,0.47407243,0.91061074
3107,0.91323674,0.72528356,0.002105024,0.69837177,0.84711826,0.92466694,0.5785375,0.41880718,0.027441725,0.004126566,0.29503268,0.0050759920000000005,0.0011407254,0.001250091,0.001613052,0.0047635054,0.9663303,0.19346985,0.043953314,0.0009651033,0.74172765,0.9257503,0.6260036999999999,0.95847076,0.9599122,0.84445083,0.7903147,0.14915,0.32355133,0.90009487
3173,0.8193647,0.39063925,0.0052798106000000004,0.6166973000000001,0.76709074,0.8826243,0.60990006,0.38604158,0.35540083,0.0035025512,0.46551546,0.40727606,0.0066222497,0.0039580064,0.0037160220000000002,0.009668600000000001,0.8145531,0.19806878,0.362769,0.0010003638,0.69654727,0.96759397,0.7488893,0.97533435,0.9817120999999999,0.9175241,0.7801194,0.24695846,0.7289623000000001,0.91677755
3207,0.8415466,0.39715059999999996,0.0059674974,0.59330016,0.8637826,0.89493996,0.61020917,0.4624786,0.61477125,0.0030943118,0.23314719,0.54595333,0.009946688,0.004821718,0.011593815,0.020568104,0.640844,0.20679429,0.44773132,0.0011155830999999999,0.74314797,0.95318395,0.6894918000000001,0.97300625,0.977298,0.902279,0.64935267,0.19697289,0.6212003,0.9249514000000001
3229,0.9216171999999999,0.5945206000000001,0.014774124,0.72122914,0.8127198,0.7929174,0.6784536999999999,0.53641546,0.37455297,0.0025598577,0.50530535,0.73690265,0.0141114695,0.006670441500000001,0.008795611,0.020120742,0.65819925,0.23187251,0.16159134,0.0010234251,0.81247324,0.94601953,0.6735718,0.96650463,0.96785516,0.8702168,0.7323984,0.21974827,0.42664218,0.9122279000000001
3290,0.87563777,0.5018207,0.006092821700000001,0.71878266,0.7991434000000001,0.86585355,0.61952066,0.40362018,0.12803166,0.004525417,0.3332398,0.14359131,0.0036332912,0.0018268185,0.0045631025,0.09021884,0.81100667,0.16938531,0.12000699,0.0009415595,0.6727001,0.9554216999999998,0.69898266,0.96688455,0.98505384,0.9139255,0.8506309000000001,0.2091843,0.28590727,0.90806323
3336,0.9837016,0.82826144,0.038173642,0.8404093,0.7556257,0.5220667,0.705233,0.7630859,0.09609671,0.0034297815999999996,0.44233653,0.13078396,0.03288063,0.008574181,0.015283006000000002,0.54990274,0.16819073,0.083128735,0.06646707,0.002511989,0.9029203000000001,0.90782046,0.52174217,0.9493101999999999,0.94936305,0.76429707,0.10461702,0.050652444000000005,0.47724609999999995,0.905233
3378,0.9056211,0.6792264,0.009474523,0.7357736,0.8437087999999999,0.8400849,0.5885338000000001,0.42895162,0.27994856,0.0031766954,0.28187174,0.22665451,0.0068096984,0.0040298128,0.008313757,0.4034118,0.6525164999999999,0.19743298,0.14731452,0.0017669937,0.7909834,0.9561533999999999,0.69969964,0.9671881999999999,0.97792196,0.91058254,0.7871573000000001,0.16041952,0.31131798,0.90976655
3399,0.8229738000000001,0.34395316,0.0075857155,0.62975866,0.9174513000000001,0.8763846,0.5983838,0.43931374,0.5921879,0.0033412313,0.17029905,0.09175048,0.013466255,0.008444436999999999,0.030390982,0.015457472,0.28397766,0.16687669,0.91278815,0.0011074414,0.737161,0.93977654,0.6230544,0.96884525,0.97098404,0.85915333,0.39504653,0.114324644,0.8556998,0.9281828999999999
3437,0.9043310999999999,0.6095765000000001,0.004828042,0.7974954000000001,0.8623306999999999,0.9026539000000001,0.6660611999999999,0.4797383,0.14687313,0.0036246465,0.34151554,0.6485191,0.003006392,0.0031220883,0.0066205430000000004,0.010769124,0.7867754,0.15486121,0.09991693,0.0010121597,0.7293026,0.93578094,0.6604913,0.95726424,0.9679882,0.85725284,0.6049623000000001,0.13661622,0.54583347,0.9152313
3461,0.81616354,0.4582888,0.0044894884,0.6769953000000001,0.73762167,0.9189076999999999,0.57303965,0.37731293,0.099024154,0.007757551999999999,0.4237893,0.03540495,0.0034329582,0.0025873897,0.0038549127,0.0055758896999999995,0.8615485,0.19548437,0.39569035,0.0008030985000000001,0.6485609999999999,0.9481315999999999,0.63907284,0.9635039000000001,0.9656128,0.863634,0.44700053,0.11631132,0.69042623,0.91916674
3463,0.93494886,0.7728361,0.0035166579999999998,0.7378937,0.85637283,0.90105593,0.6454364,0.4820465,0.06915233,0.0033177212,0.23063481,0.02268392,0.0020267554,0.0023646432,0.0023604117,0.034440544,0.8907854,0.20612592,0.094020166,0.0007406457000000001,0.8247443000000001,0.924168,0.6145675,0.9468186,0.96396375,0.85509217,0.7526799,0.09305591,0.12275872,0.86503327
3502,0.87661386,0.5518899,0.0051230313,0.7303141,0.83212787,0.90417767,0.6626544,0.5121856,0.15528934,0.0030682907000000002,0.40548393,0.43432659999999995,0.004304077,0.00460566,0.0034279372,0.010718489,0.75828195,0.19581886,0.20797478,0.000877965,0.7562882,0.9475503000000001,0.6575403000000001,0.9663412,0.966383,0.8845475,0.58540565,0.13432196,0.6831564,0.9264294
3504,0.7991680999999999,0.4126362,0.004297451,0.68151695,0.76166165,0.9246769,0.5607353,0.3710771,0.09336096,0.008482524,0.40348825,0.026971407000000003,0.0025355779999999997,0.0031006755,0.0034710402000000004,0.0057712677,0.807875,0.17063288,0.59982324,0.0007265744,0.6522934,0.95502496,0.6797896999999999,0.9704845999999999,0.9782930000000001,0.9061540000000001,0.72858864,0.14210694,0.42174584,0.9183064000000001
3524,0.86537904,0.41351930000000003,0.006686628000000001,0.70369965,0.799272,0.8964001,0.6005984999999999,0.45637178,0.32555988,0.0047308453000000006,0.35327888,0.39830440000000006,0.0054662745,0.0036433793,0.005427924000000001,0.050402828,0.7730306,0.17807944,0.23949055,0.0010607946,0.65729934,0.9406669,0.64335394,0.9649966,0.977242,0.9010994000000001,0.8317780999999999,0.16733286,0.23309687,0.9011224
3526,0.9628409,0.7900285,0.08426175,0.6580060000000001,0.9166646999999999,0.77088827,0.68840635,0.69335765,0.47890079999999996,0.0028920358,0.19509472,0.45568126,0.028638585,0.01632091,0.36609077,0.0987755,0.010593943,0.03166285,0.54183716,0.0034097847999999997,0.9232215,0.93500304,0.6533753999999999,0.95704246,0.96555007,0.83018005,0.042823054000000006,0.044991265999999995,0.8296444,0.9401726999999999
3527,0.89612156,0.5424254,0.0069544865,0.6616122,0.8239755,0.85884607,0.6637835999999999,0.49622545,0.50751626,0.002695607,0.41325959999999995,0.5768847,0.0063696546,0.0060712807,0.0060852263,0.016772196,0.7807307,0.22749893,0.2005846,0.0010944543,0.7855671999999999,0.9555746999999999,0.6803897,0.9653619000000001,0.98154104,0.9108440999999999,0.8490396000000001,0.15730569,0.22343898,0.90026075
3532,0.93848515,0.5933324000000001,0.09449912,0.36147640000000003,0.6408337,0.5269125,0.7119380999999999,0.70169383,0.8355279,0.0038326822999999997,0.6448554,0.4589356,0.43789989999999995,0.037940193,0.053508647,0.07996948,0.21292241,0.18689302,0.50376505,0.004671756599999999,0.8804957,0.95641446,0.7236600000000001,0.97080314,0.9729986999999999,0.8986468000000001,0.33136773,0.15670556,0.8225046,0.93112177
3543,0.95341605,0.7685773,0.010025385999999999,0.6446554,0.84151936,0.8182221,0.6941919,0.59265405,0.07073254,0.003224012,0.36400390000000005,0.018291604,0.0026046191,0.004287176,0.00326683,0.009405537,0.865848,0.24744073,0.14754792,0.0008720002400000001,0.8856972,0.9526104,0.6817681999999999,0.9707974,0.9751431,0.88667333,0.3462705,0.109866224,0.90173894,0.9355818000000001
3544,0.9035158999999999,0.66537935,0.006445595,0.69439346,0.8330985999999999,0.88021284,0.6493057,0.476167,0.24329232,0.0029669278,0.40637374,0.47173464,0.0040915427,0.0048769265,0.0048339013,0.013548313000000001,0.84103024,0.23403965,0.13389541,0.0011697493,0.84271777,0.96332324,0.6889798,0.9688532,0.97999877,0.90335727,0.72074145,0.17536882,0.6793568,0.9275892
3560,0.8500222,0.3781286,0.009437351,0.6055039000000001,0.86309993,0.88975734,0.61032283,0.4651085,0.6607323,0.0033444116999999996,0.27307183,0.6966278,0.015537228,0.013166974,0.011607167,0.011740921000000001,0.29597622,0.116344,0.76186633,0.0014118480999999999,0.68786365,0.87331045,0.5522343000000001,0.92121935,0.9363386,0.7215776999999999,0.28434345,0.065214686,0.362942,0.8801459
3592,0.89155644,0.6250701,0.0029825182,0.6974213,0.82476133,0.9079636000000001,0.6044098000000001,0.41440037,0.037207916,0.0056602145,0.37383118,0.018511878,0.0018684816,0.0018708674,0.0026255021999999997,0.006051109,0.93737644,0.18400764,0.09021381,0.0009354941000000001,0.73021936,0.9542122,0.6930689,0.9662328000000001,0.9797203000000001,0.9169461,0.85180813,0.18164439999999998,0.23917839,0.90972215
3671,0.7360133000000001,0.3718605,0.009378789,0.49257034,0.93326277,0.84143364,0.5546163000000001,0.42195725,0.40315768,0.0042025990000000004,0.09976829599999999,0.06349487,0.018504791,0.008652518,0.05739175,0.019082319,0.18104242,0.21887910000000002,0.9316363999999999,0.0013580517000000001,0.7068348000000001,0.9535528,0.6958131999999999,0.9644652,0.97351414,0.8945443999999999,0.6905650999999999,0.19589926,0.60086983,0.9126591999999999
3682,0.8159984,0.42627037,0.005546279,0.6960188,0.7428667,0.91941226,0.5651769,0.41302570000000005,0.11268709,0.007075605,0.46420100000000003,0.049828675,0.0045143957,0.0034882312,0.0034930609999999996,0.006959299,0.8024904,0.14847164,0.45201537,0.0008518252,0.69202685,0.96512467,0.71570706,0.9729690000000001,0.98366505,0.9227880999999999,0.8029891,0.2314369,0.59273314,0.9261188
3696,0.94123495,0.50835323,0.06840952,0.6341285,0.8723651,0.60533684,0.6930151999999999,0.75569004,0.70527446,0.006690392,0.30059442,0.350953,0.1063096,0.014191998,0.51443017,0.04139307,0.086236924,0.1649299,0.5775163000000001,0.004199507,0.8409523999999999,0.9358747,0.5742162,0.9534904000000001,0.96592015,0.7974388000000001,0.014203045,0.01961089,0.7729008,0.9257101999999999
3720,0.90132344,0.65072703,0.0020406682,0.79660654,0.86974007,0.9263226999999999,0.608007,0.51075613,0.013905013999999999,0.0063252794,0.26911142,0.004492330399999999,0.0009770185,0.0011986443,0.003178757,0.0059080827,0.93426836,0.15011552,0.080537416,0.0009916013,0.66795003,0.9462377000000001,0.66525084,0.9578823000000001,0.9774228000000001,0.90561134,0.89502287,0.12594871,0.14846785,0.8776371
3787,0.90651774,0.5713986,0.006173982,0.73277056,0.83655006,0.88118786,0.6477166,0.5287385,0.2566139,0.0025333622,0.4024857,0.40422884,0.005359400500000001,0.0028928951,0.0046860864,0.0064959833,0.8616559000000001,0.2782118,0.12465113,0.0007837587599999998,0.74475676,0.9473396999999999,0.6708045,0.9706743,0.9709598,0.8865219000000001,0.5765821,0.15174128,0.44621759999999994,0.9208860000000001
3854,0.88052905,0.56603473,0.008299527,0.56874955,0.9314644,0.86305094,0.5984166,0.49794886,0.20187265,0.0037701693,0.13631673,0.039955727999999996,0.016081592,0.006338516,0.10469524,0.049425672999999996,0.25353578,0.18323493,0.69598645,0.0016056135,0.84104604,0.9337926,0.6273958000000001,0.9618085999999999,0.97037685,0.8526421000000001,0.37496603,0.086357,0.60574764,0.9173256
3871,0.79727083,0.33256006,0.0065718004,0.64308,0.8267015999999999,0.9009891,0.55253935,0.41240436,0.19093648,0.005239321,0.2951176,0.29550645,0.014989775,0.0025597054,0.0097744195,0.013704996,0.6911166999999999,0.22097199999999997,0.36178538,0.0010360373,0.62488073,0.9492333000000001,0.6288073000000001,0.95644945,0.97608745,0.88484716,0.75890625,0.17177498,0.44337696,0.92241764
3876,0.89016604,0.43930155,0.010664946000000002,0.694138,0.8599061,0.8671837,0.66805565,0.48915163,0.5930652,0.0027212258,0.33434927,0.752839,0.017889133,0.016077645,0.008017711,0.031103533,0.28182954,0.109232426,0.4951387,0.0012417978999999999,0.7652768,0.94336087,0.6393786,0.9574985999999999,0.95483506,0.8818668,0.67347455,0.12034184,0.4676752,0.86286867
3881,0.90449125,0.39429474,0.068356544,0.58967847,0.57499814,0.555697,0.69407743,0.54912317,0.25668415,0.0051688785,0.72782326,0.27481679999999997,0.17848012,0.013807606000000002,0.017484056,0.081588455,0.39790490000000006,0.16058196,0.26144952,0.0030020072999999998,0.7265417,0.921273,0.6196033000000001,0.95726174,0.96167165,0.8295819,0.31924146,0.09872634,0.80681086,0.9304976
3901,0.8765644,0.51892614,0.0066030235,0.55484015,0.8690305,0.8589853000000001,0.6446109999999999,0.4864274,0.46010274,0.0023063098,0.28516942,0.07145932,0.005502235,0.0036061604,0.004625960300000001,0.015404816000000002,0.75866526,0.30817145,0.5983166,0.0005517525,0.81219566,0.93750256,0.64978504,0.9633938,0.9687273999999999,0.86309665,0.41515204,0.13718674,0.817458,0.92084306
3941,0.9244843,0.753564,0.0030387957,0.69497126,0.84676605,0.91422755,0.6373068000000001,0.47554725,0.08085561,0.0025149037,0.27702150000000003,0.016628206,0.001496196,0.0021083804,0.0018819503,0.0059486325,0.92260784,0.23007593,0.10321152,0.0006488352700000001,0.8584579,0.94055057,0.6345864,0.9649898000000001,0.96572024,0.8688928,0.43284809999999996,0.10579771,0.9184526,0.9091431000000001
3943,0.8844771999999999,0.6424541,0.0025990495999999997,0.6948298,0.81564444,0.9349610999999999,0.5931305,0.39562455,0.07375764,0.0044180052,0.33868423,0.021011937,0.0020345158,0.0018850689999999999,0.0022944326,0.0045600017,0.93592364,0.2212603,0.12402279,0.0007653032000000001,0.7371054,0.9301269,0.6539825,0.95026976,0.97345793,0.88964003,0.8695809000000001,0.11804481,0.12144204,0.8765129
3949,0.89132255,0.5364648,0.022510916000000002,0.6930310000000001,0.70609987,0.68881845,0.56319016,0.41403140000000005,0.20154667,0.004736933,0.58078605,0.2944615,0.030436156000000002,0.0045853000000000005,0.01642991,0.28874079999999996,0.4187246,0.19189556,0.13298866,0.0027903377,0.7705003,0.9442252,0.6658804,0.9614427,0.96855766,0.89115494,0.80100673,0.18922088,0.27719674,0.90227026
